[0.23044808 0.4234572  0.1876    ]
[0.23513614 0.38665423 0.1628    ]
[0.18812212 0.36582065 0.1544    ]
[0.19055603 0.35574296 0.1308    ]
[0.26893634 0.34392884 0.1344    ]
[0.34907156 0.32774314 0.1496    ]
[0.4175496  0.32618156 0.1368    ]
[0.4446269  0.30768162 0.1372    ]
[0.45762515 0.30462265 0.1256    ]
[0.42347157 0.2882133  0.1192    ]
