"(0.12594937937993272, 0.10906835615423334, 0.04126004949840717)"
"(0.12182113206568938, 0.10318454895527393, 0.035949729569905324)"
"(0.11977319196959106, 0.10114295864382583, 0.034769447067397416)"
"(0.12214943757729232, 0.09509860292267111, 0.0334616906958905)"
"(0.12606658653027808, 0.08285017361419723, 0.0299256428702327)"
"(0.12445264681238513, 0.08999805630003394, 0.035163504522596124)"
"(0.12848824115803034, 0.08345475928969973, 0.027557355950650526)"
"(0.1268114713816689, 0.08453441973278242, 0.027963568385498364)"
"(0.1216943553439709, 0.08652684358084953, 0.02687657173206972)"
"(0.12822623102312827, 0.08241968177426606, 0.023481604078487726)"
"(0.12853665370838316, 0.08078341354779114, 0.03029962688498199)"
"(0.12414124336919014, 0.0887522375993809, 0.029974905204112293)"
"(0.12552166666084266, 0.08723523082695028, 0.024869277945836078)"
"(0.12602547964623265, 0.08459415551583371, 0.028266044766330743)"
"(0.12453381743264799, 0.0852023074040917, 0.02659560606754243)"
"(0.12648157824973622, 0.07593087717149465, 0.021029330074088647)"
"(0.12255136260385807, 0.07783680509893748, 0.026386278218708502)"
"(0.12405062023112004, 0.08148941455110909, 0.022563571321353088)"
"(0.12531051925474057, 0.08317567096344136, 0.022025712313798428)"
"(0.12800569898989234, 0.07740745742924338, 0.022305419276317115)"
"(0.125429346538728, 0.07894968021563545, 0.021522991759061597)"
"(0.12429797763758978, 0.0815516500543017, 0.02319628728547541)"
"(0.12581578390537945, 0.0813822353438969, 0.019264927103221998)"
"(0.1279161542225138, 0.07854510673833137, 0.021300036301508955)"
"(0.122520917746978, 0.08246180370289657, 0.017572959348664156)"
"(0.12404399831976809, 0.07869664282497832, 0.015638487628231452)"
"(0.12528375354594792, 0.07787096484713729, 0.018101535495452844)"
"(0.11987643182838947, 0.0819498873792967, 0.018377320471925487)"
"(0.12448613149868507, 0.08232489772996923, 0.017024647457589165)"
"(0.12345241846680764, 0.078356195994289, 0.019190541095950173)"
