"(0.13555444849343184, 0.06613613446259123, 0.04508690853622975)"
"(0.12826695676524835, 0.06593711578215306, 0.04597929563120305)"
"(0.1329887851589032, 0.06731520002940387, 0.04020420716158114)"
"(0.12933079769788747, 0.06190508728069843, 0.03342594579448924)"
"(0.13046768259131786, 0.05874947561011366, 0.03151682011871017)"
"(0.12569041764698485, 0.06316962610131313, 0.03744143932070001)"
"(0.12950705438547883, 0.06452149492702164, 0.0348235954809119)"
"(0.12955910088951642, 0.06004636238201354, 0.03172412438020838)"
"(0.12854191484389157, 0.0657317882164004, 0.03199233072338393)"
"(0.12630739405016503, 0.061734629634791136, 0.029442663794654073)"
"(0.12561291518688666, 0.06110684037382897, 0.02914338757332298)"
"(0.12302253664671225, 0.06161974788097731, 0.025704893318007817)"
"(0.12255284914985967, 0.06498505476414002, 0.02583273339867592)"
"(0.1238012591693827, 0.06027512827506879, 0.02552205567720957)"
"(0.12613782957775982, 0.05836099380605636, 0.022744268042568003)"
"(0.12450247257182927, 0.05815904500799669, 0.022300157688654145)"
"(0.12450693607618596, 0.0610459346499906, 0.026039613198058215)"
"(0.12346538962536287, 0.05529130036569849, 0.022936081099127474)"
"(0.1215286456089685, 0.05894988870059323, 0.022524150563462172)"
"(0.12232099407690838, 0.057733639108642903, 0.021234670045413077)"
"(0.12470511704424789, 0.05983943056988945, 0.020757824605877974)"
"(0.12588440909747478, 0.06079017558658824, 0.020000625793387006)"
"(0.12522271362291795, 0.0570939122105804, 0.019058741414989346)"
"(0.12315935518967452, 0.056911192736783495, 0.019679475946701133)"
"(0.12654754853631456, 0.06099340893549969, 0.022172133180002856)"
"(0.12516111148877387, 0.06007496853131751, 0.016786114027479926)"
"(0.12425149834159674, 0.05649159398226701, 0.019267916510043323)"
"(0.12224066105632664, 0.06065194070759907, 0.022271644859507795)"
"(0.12308599569800645, 0.06130685796244951, 0.020043328091364672)"
"(0.12209912424238428, 0.06350728870731845, 0.02141865151780075)"
