0.2095201 , 0.21152066
0.21271792, 0.19597252
0.20760766, 0.18749876
0.20450151, 0.17227794
0.20823799, 0.17145027
0.21408013, 0.17057735
0.21008277, 0.16672325
0.21335131, 0.16684887
0.21967407, 0.17048264
0.22061287, 0.1625654 
0.22311653, 0.16542256
0.22434026, 0.15923902
0.2276939 , 0.16199842
0.22853652, 0.16464593
0.23118962, 0.1629387 
0.2322264 ,0.1644735
0.235138  , 0.16588244
0.23861942, 0.16456825
0.23818654, 0.16603746
0.24058527, 0.16695611
0.24713242, 0.16852215
0.24603534, 0.17067643
0.2501406 , 0.17256713
0.25420547, 0.1702149 
0.25271824, 0.17148189
0.25296783, 0.17464346
0.25728875, 0.17522743
0.2580761 ,0.1749558
0.25930715, 0.17846344
0.26144645, 0.1762128 
