0.23681559, 0.24487136
0.21855898, 0.2167233 
0.21108171, 0.19308591
0.20554942, 0.19242689
0.20826298, 0.18578786
0.20991717, 0.17587061
0.21536359, 0.17441422
0.22749534, 0.1690639 
0.22493954, 0.16692977
0.2189986 , 0.16254571
0.22683144, 0.16977748
0.22162183, 0.16127092
0.22626588, 0.16440406
0.22805831, 0.15804683
0.2291834 , 0.16105217
0.23439321, 0.16258673
0.23594648, 0.16625355
0.2398942 , 0.16381195
0.24086079, 0.16678594
0.24487554, 0.16681494
0.24630839, 0.16359591
0.24554615, 0.16802572
0.24843127, 0.16886659
0.24978971, 0.16738862
0.25522032, 0.16913764
0.2558992 , 0.16650976
0.2526646 , 0.16911286
0.26667204, 0.17056485
0.2601112 , 0.17006308
0.25977302, 0.17366683
