0.22151567, 0.21044888
0.21836151, 0.19706523
0.21587087, 0.19909795
0.2047898 ,0.1829646
0.20280729, 0.17811212
0.20609453, 0.17865054
0.20527214, 0.16963983
0.20862935, 0.1690651 
0.2097163 , 0.16564415
0.21227306, 0.16090111
0.21912596, 0.16368067
0.22160009, 0.16126768
0.22438227, 0.16140737
0.23044498, 0.16357209
0.23185378, 0.1620828 
0.23422737, 0.16529095
0.24209745, 0.16862519
0.2401586 , 0.16889031
0.25572047, 0.17117542
0.24843262, 0.16946392
0.26040605, 0.17760578
0.25720283, 0.18030222
0.2664915 , 0.17950144
0.26973772, 0.1766412 
0.26891878, 0.17987736
0.26987705, 0.18085438
0.27412915, 0.18186237
0.27283493, 0.18052131
0.27184448, 0.17971416
0.29130533, 0.1822878 
