0.11389886, 0.30699483
0.10339698, 0.25869885
0.09109954, 0.20378007
0.05822315, 0.18060258
0.04525654, 0.15777352
0.05406122, 0.1462024 
0.0440431 , 0.13239788
0.04918822, 0.11666997
0.05041702, 0.1167946 
0.05808654, 0.11053662
0.08709563, 0.11450601
0.08806719, 0.10395411
0.06474731, 0.1011543 
0.08615462, 0.0919431 
0.08671575, 0.09414913
0.07726888, 0.09329165
0.08591211, 0.09105646
0.07881874, 0.09010686
0.1167864 , 0.08614354
0.08566964, 0.08112217
0.10864997, 0.08334032
0.09405388, 0.08385159
0.11511677, 0.07991911
0.11722894, 0.07878866
0.10398039, 0.08041363
0.11124505, 0.07910242
0.10631318, 0.08112018
0.11510384, 0.0787239 
0.10881572, 0.0756405 
0.16574827, 0.07536046
