0.20996502, 0.2192612 
0.23323575, 0.21027109
0.2376589 , 0.21048428
0.26307198, 0.20886803
0.29221025, 0.20381422
0.28157637, 0.19752502
0.26973507, 0.19459872
0.30627793, 0.1863212 
0.26094252, 0.18515496
0.26558444, 0.17811935
0.2719063 , 0.17744604
0.257444  , 0.17408945
0.245161  , 0.17016977
0.2431674 , 0.16698353
0.25085008, 0.16836134
0.23551615, 0.16731489
0.22501735, 0.16595423
0.2121338 , 0.16086975
0.21401341, 0.16065058
0.21275665, 0.1583646 
0.20934393, 0.15660691
0.21049044, 0.1552606 
0.22543381, 0.15908413
0.21872613, 0.1583777 
0.22274956, 0.15992866
0.22344331, 0.1622254 
0.22074892, 0.1620702 
0.21566734, 0.16099651
0.21255213, 0.1616968 
0.21359715, 0.16127138
