0.08494077, 0.31235823
0.09643242, 0.2686724 
0.05797875, 0.24119277
0.04633955, 0.1966694 
0.07870694, 0.17097387
0.08668544, 0.15390235
0.06674528, 0.14933103
0.07395491, 0.1412442 
0.08875643, 0.13725285
0.08402893, 0.12592678
0.08311705, 0.12271807
0.08045116, 0.11499427
0.08261423, 0.10916706
0.07631478, 0.10734741
0.07828674, 0.10000931
0.07338794, 0.09796703
0.08026089, 0.0954341 
0.08283721, 0.09227028
0.07081021, 0.09048527
0.07748736, 0.0907781 
0.09458599, 0.08865847
0.08399715, 0.08831619
0.09216271, 0.08642437
0.10582351, 0.0806203 
0.09199557, 0.08158227
0.08788794, 0.08031925
0.11047604, 0.08027738
0.09904628, 0.07847257
0.10543149, 0.07958535
0.10193937, 0.07921449
