0.08015861, 0.3753201 
0.09147442, 0.33791012
0.08831593, 0.3216272 
0.09324774, 0.31292376
0.09072516, 0.30291808
0.10159364, 0.2928351 
0.09587663, 0.28601864
0.0974557 , 0.27271718
0.09150347, 0.2656007 
0.0818548 , 0.25778514
0.07626716, 0.25168177
0.08740246, 0.24491696
0.07650652, 0.23610641
0.07782838, 0.21918413
0.07599281, 0.21217836
0.07629046, 0.20295128
0.07183672, 0.19484212
0.06646896, 0.18984471
0.06670631, 0.1819236 
0.07118331, 0.17570603
0.0700381 , 0.17154253
0.07275102, 0.16698524
0.07197415, 0.16177136
0.0847986 , 0.15682942
0.08768465, 0.15241456
0.08535469, 0.14893863
0.09357581, 0.14492244
0.09603471, 0.14270051
0.09511555, 0.13916712
0.09006993, 0.1383301 
