0.15428388, 0.3126812 
0.10971534, 0.22126763
0.07978337, 0.1859054 
0.04452208, 0.17079589
0.0476972 , 0.14678705
0.06198767, 0.13561447
0.07268359, 0.13188072
0.10881525, 0.1304879 
0.08753346, 0.12533557
0.05620906, 0.11622729
0.07510435, 0.11086845
0.04954267, 0.10625356
0.06431242, 0.10775488
0.07856545, 0.10133394
0.06759334, 0.09571031
0.08021936, 0.0992588 
0.07948962, 0.09119635
0.0927957 ,0.0938349
0.08284294, 0.08987154
0.09959365, 0.08595023
0.10081724, 0.08483844
0.08719669, 0.08212399
0.09817005, 0.08332551
0.09202272, 0.0795086 
0.10591415, 0.07824383
0.09889822, 0.07689413
0.08435135, 0.07874174
0.14107408, 0.082455  
0.10090015, 0.07337392
0.09677109, 0.07728969
