"(3.0022402011153164, 2.2280947338524406, 1.49994)"
"(1.986556987459756, 1.5710286921645347, 1.1493224)"
"(1.8752090519914943, 1.5116351545923696, 1.1220587)"
"(1.7911492921767231, 1.5311722601701894, 1.1278741)"
"(1.775663378534138, 1.4893894974385913, 1.095146)"
"(1.7273456332340567, 1.4038296227745102, 1.0558035)"
"(1.7315640891166546, 1.5098797852535122, 1.083894)"
"(1.7177692368808004, 1.508185348067893, 1.053276)"
"(1.746312512022266, 1.447492690160395, 1.0920643)"
"(1.6850847893587155, 1.4740138093694681, 1.0894318)"
"(1.6757604192090474, 1.4774787010773904, 1.0338013)"
"(1.6179740125523334, 1.468924444259845, 1.0421423)"
"(1.6591856683550688, 1.453985980467556, 1.0701721)"
"(1.6400296017022153, 1.479132835410032, 1.0398705)"
"(1.6981410264364523, 1.4904445507967905, 1.0502994)"
"(1.6510214962493655, 1.4462107187725581, 1.0438508)"
"(1.6627026852692932, 1.4508104561707857, 1.0283816)"
"(1.6473058625985668, 1.4725913975838019, 0.9918937)"
"(1.6410861460439956, 1.4290953772695842, 0.9888293)"
"(1.6538613316819608, 1.443125387315484, 1.00361)"
"(1.6525457898706017, 1.420603361741193, 1.0026982)"
"(1.6184574394909723, 1.5915213506816288, 0.96060824)"
"(1.6219067507704132, 1.593821148790572, 0.94228363)"
"(1.6321391170415078, 1.5757028898394554, 0.9586047)"
"(1.6319507249220617, 1.5523498691197295, 0.97517353)"
"(1.6484308108097747, 1.5822102942353289, 0.9670357)"
"(1.7095919925189094, 1.51197386277824, 0.97795206)"
"(1.687927790542615, 1.5429234370928202, 0.9772118)"
"(1.6836833646517346, 1.541255634969228, 0.9897857)"
"(1.6828103241157937, 1.5826808885801855, 0.9815475)"
