[0.35616797 0.39542508 0.082     ]
[0.24946287 0.34604374 0.08      ]
[0.3181113 0.3169438 0.0964   ]
[0.18616167 0.2936682  0.0756    ]
[0.20337996 0.2646477  0.0744    ]
[0.19954967 0.24692725 0.0856    ]
[0.22454712 0.2341007  0.0792    ]
[0.26943815 0.21188658 0.0584    ]
[0.33603337 0.20878762 0.056     ]
[0.3447901  0.20024824 0.0468    ]
