0.18277039, 0.08095981
0.11523019, 0.0455782 
0.14367676, 0.03281027
0.13184151, 0.04149744
0.13051876, 0.04121684
0.12801315, 0.03584861
0.10837738, 0.02551558
0.12492765, 0.03882949
0.10598489, 0.02513442
0.10477496, 0.02745639
0.11247648, 0.02696266
0.10997806, 0.0321866 
0.09538385, 0.01998818
0.09575315, 0.01979543
0.10024763, 0.0254725 
0.10006803, 0.03121017
0.10365134, 0.04380598
0.09278933, 0.03535854
0.10556306, 0.03716775
0.09189153, 0.04055182
0.08565114, 0.03617164
0.09111754, 0.03815712
0.08062609, 0.03161409
0.08715937, 0.03187713
0.07905172, 0.03178718
0.07990817, 0.03190146
0.07642806, 0.03078755
0.07609057, 0.03027181
0.08131176, 0.02674415
0.0801538 ,0.0358402
