0.13735674, 0.11123288
0.131522  , 0.09368008
0.13680412, 0.08134124
0.15043363, 0.07370292
0.14209045, 0.06856668
0.1462816 , 0.06465822
0.15593421, 0.05987004
0.15789007, 0.05315499
0.16254911, 0.04810378
0.17088561, 0.04331929
0.15855452, 0.0427557 
0.15444154, 0.04204546
0.14650752, 0.03362164
0.142312  , 0.03364421
0.1417888 , 0.03553816
0.1500703 , 0.04128265
0.15416327, 0.04379416
0.15268393, 0.04178242
0.14607097, 0.04499666
0.14953056, 0.0457448 
0.13731927, 0.04346925
0.13552794, 0.04122886
0.13544576, 0.04378378
0.12380415, 0.03557892
0.13143292, 0.03898339
0.13490301, 0.04044167
0.12948407, 0.04218375
0.12743297, 0.04244636
0.12740804, 0.04487595
0.12353823, 0.04172553
