0.16708659, 0.10907562
0.14601324, 0.09680821
0.16597967, 0.09002839
0.18051228, 0.08614976
0.17866363, 0.08017975
0.1665756 ,0.0679875
0.18778792, 0.05779606
0.16659658, 0.05064164
0.1593843 , 0.05013867
0.1452641 , 0.04074591
0.12217706, 0.03900754
0.11772162, 0.02996376
0.12261671, 0.03266865
0.10894912, 0.02833672
0.10924926, 0.02757681
0.12490687, 0.03108638
0.11003259, 0.02636942
0.12867813, 0.03290083
0.11075719, 0.02526573
0.13715622, 0.03195641
0.14545694, 0.0248358 
0.14952569, 0.03016365
0.14357816, 0.02895019
0.13038643, 0.02580577
0.14313953, 0.02299474
0.13779421, 0.02674712
0.1399541 , 0.02345808
0.13112833, 0.02620846
0.11774437, 0.02383651
0.11969736, 0.02345006
