"(1.8143956436888482, 1.3896639632041563, 1.0888164)"
"(1.834251632090662, 1.351639850027948, 1.054603)"
"(1.8411882216559416, 1.356027313195574, 1.0641884)"
"(1.7510661037618709, 1.3486914634797607, 1.0299083)"
"(1.795392903955379, 1.3214193670881993, 1.0091137)"
"(1.718764037559843, 1.2573137253821618, 0.99045795)"
"(1.7281794683690235, 1.2915259673941313, 0.99679357)"
"(1.674712456417939, 1.2714948591230546, 0.9922927)"
"(1.663988525529655, 1.2740286482619247, 0.9838039)"
"(1.6916664560755348, 1.290736148196566, 1.0105774)"
"(1.698598890774767, 1.2564365695860973, 0.9975128)"
"(1.6709409007644729, 1.2435824501126111, 1.0032231)"
"(1.6479258921905184, 1.2786303472355973, 0.9906574)"
"(1.6965393328433753, 1.2880424243212085, 1.0010662)"
"(1.6720646962436312, 1.2633335780332753, 1.0046939)"
"(1.65956905212217, 1.256013474729773, 0.9975738)"
"(1.6935459327597484, 1.2582512629111657, 1.0085086)"
"(1.6708449705809947, 1.308702674120328, 0.98147464)"
"(1.665677310439603, 1.283819040531092, 0.9764739)"
"(1.7180798766308125, 1.278172637983597, 0.98532856)"
"(1.685654779229187, 1.242569306353751, 0.98274136)"
"(1.6960453572103606, 1.3158266001514614, 0.9965103)"
"(1.6992652904846, 1.2471138649752387, 0.99880993)"
"(1.6846064434239678, 1.2701128793287824, 0.9922656)"
"(1.6544544960233543, 1.2511928109442436, 0.99143493)"
"(1.6770152067105077, 1.2579321113803357, 0.9826836)"
"(1.667221998333206, 1.229446325143624, 0.987962)"
"(1.6643613009133609, 1.2512003828053355, 0.98341227)"
"(1.6655783141216483, 1.248197434026173, 0.9813115)"
"(1.6297480409747778, 1.2334071564712135, 0.98050267)"
