"(1.767925031115778, 1.4222626143118147, 1.0276884)"
"(1.696558685108918, 1.336776005086654, 0.9830331)"
"(1.7640683455783701, 1.3546292985562682, 1.0333625)"
"(1.804163745972561, 1.4166804213444069, 1.0548587)"
"(1.781001408414492, 1.3851782471020173, 1.0317996)"
"(1.683538416308243, 1.3607928980970412, 1.033294)"
"(1.6941772630753067, 1.377468015904989, 1.0405871)"
"(1.6863592631349418, 1.3673599350449692, 1.0336386)"
"(1.6736593207691386, 1.3631868682460893, 1.0453442)"
"(1.6217751684754367, 1.3278477181138328, 1.0332797)"
"(1.6773053664567794, 1.3441117830875868, 1.0896773)"
"(1.5992255425998014, 1.354052640351529, 1.0507195)"
"(1.6846654629140998, 1.3361414509771015, 1.0537925)"
"(1.672544046500668, 1.3290109554323726, 1.0394361)"
"(1.6540831729675949, 1.2949651215538056, 1.0451417)"
"(1.680674161614168, 1.2979097047581751, 1.0190881)"
"(1.6280340738723602, 1.2719693025297816, 1.0197406)"
"(1.6579489793285986, 1.276936584464119, 1.0176256)"
"(1.676608989283378, 1.268996047729408, 1.0024015)"
"(1.7048279031647766, 1.2913038650626285, 1.0350107)"
"(1.6775175279265486, 1.306063548202786, 1.0220243)"
"(1.628711273269401, 1.3203748720911, 1.0336163)"
"(1.620708396156623, 1.3026320983318305, 1.0060297)"
"(1.6216209878373817, 1.2243455822239024, 1.0571569)"
"(1.7171539273801018, 1.244425555466617, 1.0241952)"
"(1.6251575415420672, 1.2885002506671617, 1.0711185)"
"(1.6321685849556595, 1.257407744782929, 1.0270102)"
"(1.6898678507139615, 1.2602371070469733, 1.0283763)"
"(1.6418431411636758, 1.2849731607202874, 1.025485)"
"(1.6635116576913016, 1.2327012565645405, 1.0531733)"
